"comid","metric","n_years","value_mean","mk_tau","mk_pvalue","sen_slope","trend_direction"
620021002,"np",40,49.775,-0.475838213752625,2.41002521398141e-05,-0.523148148148148,"descenso"
620021002,"pd",40,3.30383280511186,-0.479781624363834,2.06116876154108e-05,-0.0347241389007609,"descenso"
620022391,"cohesion",40,95.273512089541,-0.722836739571325,7.89511267140034e-11,-0.15342886535625,"descenso"
620022391,"ed",40,80.8621556318958,-0.468937096281039,2.50418064417572e-05,-1.22324714460883,"descenso"
620022391,"lpi",40,7.2369750729845,-0.77617840271035,3.14734528258233e-12,-0.211655064001797,"descenso"
620022391,"mesh",40,33.3289171567666,-0.735790803004503,3.60834206935611e-11,-1.30866288445779,"descenso"
620022391,"np",40,106.7,0.0289183444822037,0.805856266090206,0,"sin tendencia"
620022391,"pd",40,4.32865976212962,0.0380939747570781,0.743155284338002,2.63278694592888e-17,"sin tendencia"
620027904,"cohesion",40,99.9999910470974,0.184002684986769,0.16264632460186,0,"sin tendencia"
620027904,"ed",40,0.0195383899517926,-0.184002684986769,0.16264632460186,0,"sin tendencia"
620027904,"lpi",40,99.9970326943136,0.184002684986769,0.16264632460186,0,"sin tendencia"
620027904,"mesh",40,2564.91460574836,0.184002684986769,0.16264632460186,0,"sin tendencia"
620027904,"np",40,1,NA,NA,NA,"sin tendencia"
620027904,"pd",40,0.0389853392219647,Inf,0,0,"descenso"
620029271,"cohesion",40,99.9968432846767,0.173858816996973,0.118225813231477,2.62790041868075e-05,"sin tendencia"
620029271,"ed",40,6.05897200224623,-0.286457574621343,0.00996008389753064,-0.0711066395326321,"descenso"
620029271,"lpi",40,98.7501110656976,0.142950582864178,0.199682902970394,0.00877567098490099,"sin tendencia"
620029271,"mesh",40,5063.19779169108,0.142950582864178,0.199682902970394,0.900036259461472,"sin tendencia"
620029271,"np",40,1.4,-0.454934252534752,0.000498170471731907,0,"descenso"
620029271,"pd",40,0.0269662740735983,-0.529298505352932,5.0431562081099e-05,0,"descenso"
620030632,"cohesion",40,89.4010867192079,-0.558488658476091,5.45317455098624e-07,-0.599714950445247,"descenso"
620030632,"ed",40,69.6241435447169,0.228892078914935,0.0409603259879171,1.18285195758349,"incremento"
620030632,"lpi",40,39.6914008321775,-0.709253130207933,2.09595722413398e-10,-1.96930106994254,"descenso"
620030632,"mesh",40,16.3064097592955,-0.732529310187245,4.88420057529317e-11,-0.95871177038372,"descenso"
620030632,"np",40,17,0.661916855938329,1.28225856938254e-08,0.25,"incremento"
620030632,"pd",40,25.5568093877958,0.661916855938329,1.28225856938254e-08,0.375835432173468,"incremento"
620030642,"cohesion",40,99.9999836710736,0.286445949615773,0.0322365272468247,0,"descenso"
620030642,"ed",40,0.0433814478541414,-0.286445949615773,0.0322365272468247,0,"descenso"
620030642,"lpi",40,99.9931844514619,0.286445949615773,0.0322365272468247,0,"descenso"
620030642,"mesh",40,4060.39495527524,0.286445949615773,0.0322365272468247,0,"descenso"
620030642,"np",40,1,NA,NA,NA,"sin tendencia"
620030642,"pd",40,0.0246247901126447,NA,NA,NA,"sin tendencia"
620030700,"cohesion",40,99.9994344949318,0.014811767439525,0.917117755242803,0,"sin tendencia"
620030700,"ed",40,0.51951393816659,0,1,0,"sin tendencia"
620030700,"lpi",40,99.906831608404,0,1,0,"sin tendencia"
620030700,"mesh",40,2073.16196081904,0,1,0,"sin tendencia"
620030700,"np",40,1.025,-0.0401345534423039,0.794949512946621,0,"sin tendencia"
620030700,"pd",40,0.0493495811774525,-0.0401345534423039,0.794949512946621,0,"sin tendencia"
620033387,"cohesion",40,99.9985757548208,0.61617509048939,2.38311457714323e-08,6.08311885080021e-05,"incremento"
