"comid","variable","n_years","value_mean","ols_slope","ols_pvalue","mk_tau","mk_pvalue","sen_slope","sen_slope_rel","trend_direction"
620659506,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620660804,"pop_density",9,1.86988546286213,0.025135095612688,3.61628830975803e-08,1,0.000263260802703515,0.126089440074043,6.74316382357694,"aumento"
620660804,"population",9,40.1104145050049,0.53916623433431,3.61628830975909e-08,1,0.000263260802703515,2.70471096038818,6.74316382357678,"aumento"
620660854,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620660854,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620660862,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620660862,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620660872,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620660872,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620660879,"pop_density",9,0.556270360720165,0.00634819184139314,1.9297577285425e-06,1,0.000263260802703515,0.0309825036220638,5.56968442143006,"aumento"
620660879,"population",9,4.05294953452216,0.0462525113423664,1.92975772854246e-06,1,0.000263260802703515,0.225736498832702,5.56968442143005,"aumento"
620662226,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620662226,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620662238,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620662238,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620662248,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620662248,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620662249,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620662249,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620663596,"pop_density",9,59.8833294137231,0.653050278623102,6.77105816791412e-09,1,0.000263260802703515,3.26815270121328,5.45753339570385,"aumento"
620663596,"population",9,844.740498860677,9.21221354166662,6.771058167918e-09,1,0.000263260802703515,46.1019948323568,5.45753339570386,"aumento"
620663602,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620663602,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620663609,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620663609,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620663613,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620663613,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620663625,"pop_density",9,0.555213658624779,0.012122042723753,1.73731069677073e-08,1,0.000263260802703515,0.0606266640534571,10.9195195600239,"aumento"
620663625,"population",9,5.36154500643412,0.117059219678243,1.73731069677085e-08,1,0.000263260802703515,0.58545495569706,10.9195195600239,"aumento"
620664945,"pop_density",9,0.207570907053226,0.00353093722596535,1.05598318585565e-06,1,0.000263260802703515,0.0177426619592117,8.54775951557702,"aumento"
620664945,"population",9,11.9054267671373,0.20252026240031,1.0559831858555e-06,1,0.000263260802703515,1.01764724935804,8.54775951557704,"aumento"
620664972,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620664972,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620664978,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620664978,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620664985,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620664985,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620664989,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620664989,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620665001,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620665001,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620665022,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620665022,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620666361,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620666361,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620666365,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620666365,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620666377,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620666377,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620667716,"pop_density",9,297.082733758612,2.89540411067573,3.04705191667416e-08,1,0.000263260802703515,13.9351077715676,4.69064882878392,"aumento"
620667716,"population",9,7763.53900824653,75.6643863932292,3.04705191667374e-08,1,0.000263260802703515,364.1603515625,4.69064882878394,"aumento"
620667717,"pop_density",9,0.0744052413305007,0.000750851323379568,1.13283574234411e-08,1,0.000263260802703515,0.00373279639725474,5.01684603195362,"aumento"
620667717,"population",9,3.00867933697171,0.030361716747284,1.13283574234379e-08,1,0.000263260802703515,0.150940809931074,5.01684603195364,"aumento"
620667722,"pop_density",9,7.80255184568929,0.213085128617513,1.051771329445e-07,1,0.000263260802703515,1.06982434976809,13.7112110361579,"aumento"
620667722,"population",9,101.499175601536,2.7719091542562,1.05177132944485e-07,1,0.000263260802703515,13.9167661666871,13.711211036158,"aumento"
620667725,"pop_density",9,1.80426834772053,0.0388411982979168,5.93786931647169e-08,1,0.000263260802703515,0.190299236421079,10.5471692534815,"aumento"
620667725,"population",9,44.3560668097602,0.954870592753093,5.93786931647213e-08,1,0.000263260802703515,4.67830944061279,10.5471692534816,"aumento"
620667737,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620667737,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620667753,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620667753,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620667768,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620667768,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620669076,"pop_density",9,0.35554696058128,0.00412060963246991,3.91808519280391e-06,0.944444444444444,0.000580666545949214,0.0194377721899883,5.46700558435646,"aumento"
620669076,"population",9,5.65178579754299,0.0655013418197632,3.91808519280361e-06,0.944444444444444,0.000580666545949214,0.308983445167541,5.46700558435647,"aumento"
620669092,"pop_density",9,0.00483817105797866,0.000154629479989303,3.19607227982382e-06,1,0.000263260802703515,0.000762648822797422,15.7631636760699,"aumento"
620669092,"population",9,0.00292184090034829,9.33829609615108e-05,3.19607227982372e-06,1,0.000263260802703515,0.000460574563476257,15.7631636760699,"aumento"
620669093,"pop_density",9,8.40263501752615,0.0988507382587346,1.88565885187922e-08,1,0.000263260802703515,0.491017961029984,5.84361881726177,"aumento"
620669093,"population",9,53.5658187866211,0.630161933898925,1.88565885187809e-08,1,0.000263260802703515,3.13018226623534,5.84361881726179,"aumento"
620669098,"pop_density",9,0.457842065758935,0.0123485191391105,2.34111670212665e-07,1,0.000263260802703515,0.0635643403647381,13.8834644342633,"aumento"
620669098,"population",9,9.85516415701971,0.265804940859476,2.34111670212671e-07,1,0.000263260802703515,1.36823821067809,13.8834644342633,"aumento"
620669133,"pop_density",9,0.413842009335946,0.0111546709691822,3.90303908040362e-07,1,0.000263260802703515,0.0547674625931391,13.2339060215321,"aumento"
620669133,"population",9,4.34071408377753,0.116999328931173,3.90303908040356e-07,1,0.000263260802703515,0.574446022510529,13.2339060215322,"aumento"
620669144,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620669144,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620669159,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620669159,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620670445,"pop_density",9,319.678727264273,4.41858578127402,3.53250955362081e-07,1,0.000263260802703515,21.7413891349133,6.80101216648678,"aumento"
620670445,"population",9,8594.97976345486,118.799444986979,3.53250955362025e-07,1,0.000263260802703515,584.545619419643,6.80101216648679,"aumento"
620670452,"pop_density",9,0.0748634935291841,0.000918150311548537,7.66448597720585e-06,0.944444444444444,0.000580666545949214,0.00428163605367405,5.71925761386615,"aumento"
620670452,"population",9,0.694830695788066,0.00852163036664329,7.66448597720601e-06,0.944444444444444,0.000580666545949214,0.039739157472338,5.71925761386614,"aumento"
620670474,"pop_density",9,0.244275061087556,0.00676310147468515,8.61105636401343e-08,1,0.000263260802703515,0.0345695641713524,14.1519007374075,"aumento"
620670474,"population",9,1.36777551306619,0.0378688047329584,8.61105636401377e-08,1,0.000263260802703515,0.193566232919692,14.1519007374075,"aumento"
620670495,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620670495,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620670520,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620670520,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620671821,"pop_density",9,1134.6389684393,19.6822611396436,6.74760725385537e-08,1,0.000263260802703515,98.9424332104753,8.72016879048061,"aumento"
620671821,"population",9,8045.43370225694,139.561861979167,6.74760725385468e-08,1,0.000263260802703515,701.575398763021,8.72016879048063,"aumento"
620671828,"pop_density",9,2.48535113018901,0.0276558524306837,2.92223138626367e-08,1,0.000263260802703515,0.136986941283809,5.51177415616886,"aumento"
620671828,"population",9,17.6388523313734,0.196277093887329,2.92223138626315e-08,1,0.000263260802703515,0.97221370424543,5.51177415616887,"aumento"
620671829,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620671829,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620671871,"pop_density",9,6.50130606878201,0.103197748758839,1.42501638267957e-05,0.944444444444444,0.000580666545949214,0.54035375668559,8.31146466523492,"aumento"
620671871,"population",9,261.855904473199,4.15654017130535,1.42501638267958e-05,0.944444444444444,0.000580666545949214,21.7640609741213,8.31146466523493,"aumento"
620673197,"pop_density",9,93.36467183302,1.30241294559489,2.00795703539543e-08,1,0.000263260802703515,6.39101466571472,6.84521729712162,"aumento"
620673197,"population",9,988.794019911025,13.7934200032553,2.00795703539553e-08,1,0.000263260802703515,67.6850992838542,6.84521729712167,"aumento"
620673230,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620673230,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620673231,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620673231,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620673237,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620673237,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620673242,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620673242,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620673247,"pop_density",9,26.267305460639,0.325162983247914,0.000160067202504338,0.833333333333333,0.00249902885761126,1.74869067231981,6.65728989576105,"aumento"
620673247,"population",9,15.2614526748657,0.18892152786255,0.000160067202504335,0.833333333333333,0.00249902885761126,1.01599914687021,6.65728989576116,"aumento"
620674600,"pop_density",9,0.154287377796622,0.00242610534723233,0.000542577776422718,0.888888888888889,0.00122938491894486,0.0109275813686965,7.08261526299385,"aumento"
620674600,"population",9,8.5570370886061,0.134555877049765,0.000542577776422728,0.888888888888889,0.00122938491894486,0.606062014897668,7.08261526299393,"aumento"
620674601,"pop_density",9,832.919288337881,22.3478362495215,5.86107904449684e-06,1,0.000263260802703515,115.318564506291,13.8451067373422,"aumento"
620674601,"population",9,9907.22021484375,265.817994791667,5.86107904449659e-06,1,0.000263260802703515,1371.66521344866,13.8451067373422,"aumento"
620674612,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620674612,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620674623,"pop_density",9,4.6581781644799,0.0558941953757909,0.000676066344360678,0.777777777777778,0.00487856447503363,0.313686779465047,6.73410866628094,"aumento"
620674623,"population",9,78.4168959723579,0.94093638102214,0.000676066344360689,0.777777777777778,0.00487856447503363,5.28067898750308,6.73410866628096,"aumento"
620675932,"pop_density",9,0.660468112468119,0.0107899375995242,1.76280193832892e-09,1,0.000263260802703515,0.0541858424209473,8.20415723303567,"aumento"
620675932,"population",9,20.766159163581,0.339252656300862,1.76280193832935e-09,1,0.000263260802703515,1.70368834904261,8.20415723303558,"aumento"
620676002,"pop_density",9,0.249221185615746,0.00308017048889967,1.82501964690647e-07,1,0.000263260802703515,0.0151561284388658,6.08139649180298,"aumento"
620676002,"population",9,8.48615550994873,0.10488195737203,1.82501964690677e-07,1,0.000263260802703515,0.516076763470969,6.081396491803,"aumento"
620676004,"pop_density",9,0.0525472287828088,0.00112344572928843,4.28833684422579e-05,0.944444444444444,0.000580666545949214,0.00584181412071587,11.1172639471847,"aumento"
620676004,"population",9,0.801187839772965,0.0171291822195052,4.28833684422571e-05,0.944444444444444,0.000580666545949214,0.0890701668603047,11.1172639471843,"aumento"
620676021,"pop_density",9,1.95219643481052,0.028923135256533,5.74015575611648e-08,1,0.000263260802703515,0.137401374958315,7.03829658267209,"aumento"
620676021,"population",9,27.1188858879937,0.401784979502359,5.74015575611682e-08,1,0.000263260802703515,1.90870761871335,7.03829658267189,"aumento"
620677397,"pop_density",9,0.225271010082393,0.00321108912552171,1.4123400962599e-07,1,0.000263260802703515,0.0155697515682913,6.91156468051378,"aumento"
620677397,"population",9,10.1077825228373,0.144079748789468,1.4123400962596e-07,1,0.000263260802703515,0.698605926831562,6.91156468051372,"aumento"
620677408,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620677408,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620678731,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620678731,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620678757,"pop_density",9,5.13458006351034,0.11214096761801,3.76322239452847e-09,1,0.000263260802703515,0.561519288249314,10.9360314047849,"aumento"
620678757,"population",9,284.693766276042,6.21780827840169,3.76322239452848e-09,1,0.000263260802703515,31.1341996874128,10.9360314047849,"aumento"
620678762,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620678762,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620678773,"pop_density",9,1.54493203431314e-05,3.98182918574485e-07,5.86020479414334e-07,1,0.000263260802703515,2.08728875721298e-06,13.5105539328205,"aumento"
620678773,"population",9,0.00080100250003549,2.06446307129227e-05,5.86020479414319e-07,1,0.000263260802703515,0.000108219874770537,13.5105539328207,"aumento"
620680107,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620680107,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620680133,"pop_density",9,13.6773892641037,0.296848184317816,1.5218786237148e-08,1,0.000263260802703515,1.48204661484704,10.8357420135484,"aumento"
620680133,"population",9,319.773115370009,6.94021840413412,1.52187862371511e-08,1,0.000263260802703515,34.6497898101807,10.8357420135484,"aumento"
620680134,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620680134,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620680140,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620680140,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620680149,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620680149,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620681470,"pop_density",9,0.326245212218524,0.00301857998148376,3.3922022455321e-05,0.833333333333333,0.00249902885761126,0.0147102190816414,4.50894558164068,"aumento"
620681470,"population",9,4.18601955307854,0.0387310965855916,3.39220224553231e-05,0.833333333333333,0.00249902885761126,0.188745343685151,4.50894558164071,"aumento"
620681472,"pop_density",9,20.926705611911,0.255938370221159,3.16824259653856e-10,1,0.000263260802703515,1.30914741341742,6.25586959407638,"aumento"
620681472,"population",9,676.194088406033,8.27000752766927,3.16824259653866e-10,1,0.000263260802703515,42.3018203735352,6.25586959407641,"aumento"
620681509,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620681509,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620681510,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620681510,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620681513,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620681513,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620682844,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620682844,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620682847,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620682847,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620682848,"pop_density",9,168.094424519004,1.76194851377823,1.19386396809778e-08,1,0.000263260802703515,8.75963133625383,5.21113734814181,"aumento"
620682848,"population",9,6113.41965060764,64.0802376302084,1.19386396809779e-08,1,0.000263260802703515,318.578694661458,5.21113734814186,"aumento"
620682885,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620682885,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620684243,"pop_density",9,0.538067455332448,0.00596423511335702,4.74868342614885e-07,1,0.000263260802703515,0.0291076728189859,5.40966983424068,"aumento"
620684243,"population",9,16.6828473409017,0.184921840031942,4.74868342614868e-07,1,0.000263260802703515,0.902486960093174,5.40966983424064,"aumento"
620684256,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620684256,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620684261,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620684261,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620685603,"pop_density",9,0.528843104441166,0.00277108919459036,0.00283037500715793,0.833333333333333,0.00249902885761126,0.0115050140683968,2.17550611358624,"aumento"
620685603,"population",9,11.6571982701619,0.0610826460520425,0.00283037500715795,0.833333333333333,0.00249902885761126,0.25360306104025,2.1755061135863,"aumento"
620685632,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620685632,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620685633,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620685633,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620685658,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620685658,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620687008,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620687008,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620688346,"pop_density",9,94.1656502751492,1.31490447705234,4.36070514840156e-08,1,0.000263260802703515,6.59842994226544,7.00725787267971,"aumento"
620688346,"population",9,947.759304470486,13.2342626953125,4.36070514840156e-08,1,0.000263260802703515,66.4119384765627,7.00725787267972,"aumento"
620688374,"pop_density",9,8.27450760144094,0.132954925344669,1.38963628238244e-05,0.833333333333333,0.00249902885761126,0.706051353719057,8.53285038491116,"aumento"
620688374,"population",9,273.714875962999,4.39805516560873,1.38963628238238e-05,0.833333333333333,0.00249902885761126,23.3556808471679,8.53285038491119,"aumento"
620688404,"pop_density",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620688404,"population",9,0,0,NA,NA,NA,0,NA,"sin tendencia"
620689697,"pop_density",9,341.217368310382,4.25861929021706,3.23737889118683e-09,1,0.000263260802703515,21.3955731642462,6.27036462715581,"aumento"
