"comid","year","population","basin_area_km2","pop_density"
620600335,2005,513.031066894531,39.7055786937334,12.9208812406883
620600335,2010,551.828369140625,39.7055786937334,13.8980059552115
620600335,2015,585.115783691406,39.7055786937334,14.7363620665162
620600335,2020,618.002990722656,39.7055786937334,15.5646388002448
620600335,2025,631.706665039062,39.7055786937334,15.9097710150932
620601649,1985,438.439849853516,20.2914835004743,21.6070870246262
620601649,1990,507.782104492188,20.2914835004743,25.0243953075347
620601649,1995,513.099060058594,20.2914835004743,25.2864242304708
620601649,2000,503.824035644531,20.2914835004743,24.8293347124055
620601649,2005,538.043640136719,20.2914835004743,26.5157370147008
620601649,2010,573.559753417969,20.2914835004743,28.2660335507042
620601649,2015,606.561706542969,20.2914835004743,29.8924278517532
620601649,2020,640.363708496094,20.2914835004743,31.5582499663528
620601649,2025,663.862915039062,20.2914835004743,32.7163322003314
620601684,1985,615.891723632812,41.1708997226622,14.9593943241857
620601684,1990,697.664978027344,41.1708997226622,16.9455849332173
620601684,1995,768.642822265625,41.1708997226622,18.6695658206015
620601684,2000,825.13427734375,41.1708997226622,20.041686795821
620601684,2005,865.443908691406,41.1708997226622,21.0207674479125
620601684,2010,909.619873046875,41.1708997226622,22.093757463993
620601684,2015,934.653930664062,41.1708997226622,22.7018096995726
620601684,2020,932.7939453125,41.1708997226622,22.6566325146169
620601684,2025,952.740356445312,41.1708997226622,23.1411109026817
620601695,1985,0,12.4204203346608,0
620601695,1990,0,12.4204203346608,0
620601695,1995,0,12.4204203346608,0
620601695,2000,0,12.4204203346608,0
620601695,2005,0,12.4204203346608,0
620601695,2010,0,12.4204203346608,0
620601695,2015,0,12.4204203346608,0
620601695,2020,0,12.4204203346608,0
620601695,2025,0,12.4204203346608,0
620601704,1985,0,68.3527138267814,0
620601704,1990,0,68.3527138267814,0
620601704,1995,0,68.3527138267814,0
620601704,2000,0,68.3527138267814,0
620601704,2005,0,68.3527138267814,0
620601704,2010,0,68.3527138267814,0
620601704,2015,0,68.3527138267814,0
620601704,2020,0,68.3527138267814,0
620601704,2025,0,68.3527138267814,0
620601711,1985,32.6524696350098,44.595985649212,0.732184055575117
620601711,1990,37.4124412536621,44.595985649212,0.838919483649156
620601711,1995,43.7846946716309,44.595985649212,0.981807981912033
620601711,2000,50.4307403564453,44.595985649212,1.13083587283234
620601711,2005,57.7861938476562,44.595985649212,1.29577120017477
620601711,2010,66.427604675293,44.595985649212,1.48954224709386
620601711,2015,75.345832824707,44.595985649212,1.6895205191196
620601711,2020,87.5570449829102,44.595985649212,1.96333915952942
620601711,2025,97.7046203613281,44.595985649212,2.19088375195615
620601719,1985,0,21.6950799623649,0
620601719,1990,0,21.6950799623649,0
620601719,1995,0,21.6950799623649,0
620601719,2000,0,21.6950799623649,0
620601719,2005,0,21.6950799623649,0
620601719,2010,0,21.6950799623649,0
620601719,2015,0,21.6950799623649,0
620601719,2020,0,21.6950799623649,0
620601719,2025,0,21.6950799623649,0
620601731,1985,0,19.7858099584475,0
620601731,1990,0,19.7858099584475,0
620601731,1995,0,19.7858099584475,0
620601731,2000,0,19.7858099584475,0
620601731,2005,0,19.7858099584475,0
620601731,2010,0,19.7858099584475,0
620601731,2015,0,19.7858099584475,0
620601731,2020,0,19.7858099584475,0
620601731,2025,0,19.7858099584475,0
620603060,1985,0.647272109985352,43.8216683074452,0.0147705948902767
620603060,1990,0.782713949680328,43.8216683074452,0.0178613453095611
620603060,1995,0.818849146366119,43.8216683074452,0.0186859418637651
620603060,2000,0.839036226272583,43.8216683074452,0.0191466062037176
620603060,2005,0.884976923465729,43.8216683074452,0.0201949619365672
620603060,2010,0.940812468528748,43.8216683074452,0.0214691157335264
620603060,2015,0.983004748821259,43.8216683074452,0.0224319334883526
620603060,2020,1.04565799236298,43.8216683074452,0.0238616655355707
620603060,2025,1.06884407997131,43.8216683074452,0.0243907665146952
620603087,1985,0,49.1608440575014,0
620603087,1990,0,49.1608440575014,0
620603087,1995,0,49.1608440575014,0
620603087,2000,0,49.1608440575014,0
620603087,2005,0,49.1608440575014,0
620603087,2010,0,49.1608440575014,0
620603087,2015,0,49.1608440575014,0
620603087,2020,0,49.1608440575014,0
620603087,2025,0,49.1608440575014,0
620603095,1985,0,5.81703827435178,0
620603095,1990,0,5.81703827435178,0
620603095,1995,0,5.81703827435178,0
620603095,2000,0,5.81703827435178,0
620603095,2005,0,5.81703827435178,0
620603095,2010,0,5.81703827435178,0
620603095,2015,0,5.81703827435178,0
620603095,2020,0,5.81703827435178,0
620603095,2025,0,5.81703827435178,0
620604397,1985,4273.373046875,63.0576377151091,67.7693171155866
620604397,1990,4838.94140625,63.0576377151091,76.7383869994
620604397,1995,5229.3212890625,63.0576377151091,82.9292291710686
620604397,2000,5512.60693359375,63.0576377151091,87.4217165967968
620604397,2005,5885.34423828125,63.0576377151091,93.3327738167248
620604397,2010,6302.64794921875,63.0576377151091,99.9505877098309
620604397,2015,6644.0341796875,63.0576377151091,105.364463694388
